task_run__calibration,task_run__created,task_run__finish_time,task_run__id,task_run__info,task_run__project_id,task_run__task_id,task_run__timeout,task_run__user_id,task_run__user_ip,task_runinfo__Days_Since_Last_Inspection,task_runinfo__Facility_Name,task_runinfo__Facility_State,task_runinfo__Facility_Street,task_runinfo__X_id,task_runinfo__area,task_runinfo__certain,task_runinfo__multiple,task_runinfo__skip,task_runinfo__task_id
None,2015-08-10T13:08:51.861222,2015-08-10T13:08:51.861238,2215480,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77489)"", ""task_id"": 502530, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""TM DEER PARK SERVICES"", ""area"": 0, ""Days_Since_Last_Inspection"": ""275"", ""certain"": -1, ""Facility_Street"": ""2525 INDEPENDENCE RD"", ""multiple"": 0}",1402,502530,None,None,74.73.244.234,275,TM DEER PARK SERVICES,TX,2525 INDEPENDENCE RD,ObjectID(52605257cdc3fd11fee77489),0,-1,0,1,502530
None,2015-08-10T13:08:54.123956,2015-08-10T13:08:54.123980,2215481,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7748a)"", ""task_id"": 502531, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""TULANE UNIVERSITY HOSPIAL/CLINIC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""8338"", ""certain"": -1, ""Facility_Street"": ""1415 TULANE AVE."", ""multiple"": 0}",1402,502531,None,None,74.73.244.234,8338,TULANE UNIVERSITY HOSPIAL/CLINIC,LA,1415 TULANE AVE.,ObjectID(52605257cdc3fd11fee7748a),0,-1,0,1,502531
None,2015-08-10T13:08:55.995249,2015-08-10T13:08:55.995290,2215482,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7748b)"", ""task_id"": 502532, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""TULANE UNIVERSITY MEDICAL SCHOOL"", ""area"": 0, ""Days_Since_Last_Inspection"": ""1220"", ""certain"": -1, ""Facility_Street"": ""1430 TULANE AVENUE, TW-16"", ""multiple"": 0}",1402,502532,None,None,74.73.244.234,1220,TULANE UNIVERSITY MEDICAL SCHOOL,LA,"1430 TULANE AVENUE, TW-16",ObjectID(52605257cdc3fd11fee7748b),0,-1,0,1,502532
None,2015-08-10T13:09:06.090711,2015-08-10T13:09:06.090728,2215483,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7748c)"", ""task_id"": 502533, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""TXI OPERATIONS MIDLOTHIAN CEMENT PLANT"", ""area"": 0, ""Days_Since_Last_Inspection"": ""1115"", ""certain"": -1, ""Facility_Street"": ""245 WARD RD"", ""multiple"": 0}",1402,502533,None,None,74.73.244.234,1115,TXI OPERATIONS MIDLOTHIAN CEMENT PLANT,TX,245 WARD RD,ObjectID(52605257cdc3fd11fee7748c),0,-1,0,1,502533
None,2015-08-10T13:09:22.001408,2015-08-10T13:09:22.001432,2215484,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7748d)"", ""task_id"": 502534, ""Facility_State"": ""LA"", ""skip"": 0, ""Facility_Name"": ""U.S. ARMY, FORT POLK"", ""area"": [{""area"": 157207.4098730235, ""id"": ""OpenLayers_Feature_Vector_17282"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-93.17467750800697,31.080982983532024],[-93.17484916938331,31.080321402889766],[-93.17399086249264,31.079476043147192],[-93.17038597358058,31.079218758254708],[-93.1682402063629,31.08065219378609],[-93.17021431220427,31.082894190629617],[-93.1714159418386,31.08293094423591],[-93.17184509528394,31.081901837894574],[-93.17467750800697,31.080982983532024]]]}""}], ""Days_Since_Last_Inspection"": ""466"", ""certain"": -1, ""Facility_Street"": ""1647 23RD STREET, BLDG 2516"", ""multiple"": 0}",1402,502534,None,None,74.73.244.234,466,"U.S. ARMY, FORT POLK",LA,"1647 23RD STREET, BLDG 2516",ObjectID(52605257cdc3fd11fee7748d),"[{u'area': 157207.4098730235, u'id': u'OpenLayers_Feature_Vector_17282', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-93.17467750800697,31.080982983532024],[-93.17484916938331,31.080321402889766],[-93.17399086249264,31.079476043147192],[-93.17038597358058,31.079218758254708],[-93.1682402063629,31.08065219378609],[-93.17021431220427,31.082894190629617],[-93.1714159418386,31.08293094423591],[-93.17184509528394,31.081901837894574],[-93.17467750800697,31.080982983532024]]]}'}]",-1,0,0,502534
None,2015-08-10T13:09:28.713445,2015-08-10T13:09:28.713465,2215485,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7748e)"", ""task_id"": 502535, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""ULL NEW IBERIA RESEARCH CENTER"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""4401 W ADMIRAL DOYLE DR"", ""multiple"": 0}",1402,502535,None,None,74.73.244.234,never,ULL NEW IBERIA RESEARCH CENTER,LA,4401 W ADMIRAL DOYLE DR,ObjectID(52605257cdc3fd11fee7748e),0,-1,0,1,502535
None,2015-08-10T13:09:35.145378,2015-08-10T13:09:35.145398,2215486,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7748f)"", ""task_id"": 502536, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""US DEPARTMENT OF ENERGY PANTEX PLANT"", ""area"": 0, ""Days_Since_Last_Inspection"": ""87"", ""certain"": -1, ""Facility_Street"": ""955 FM 2373"", ""multiple"": 0}",1402,502536,None,None,74.73.244.234,87,US DEPARTMENT OF ENERGY PANTEX PLANT,TX,955 FM 2373,ObjectID(52605257cdc3fd11fee7748f),0,-1,0,1,502536
None,2015-08-10T13:10:05.871451,2015-08-10T13:10:05.871474,2215487,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77490)"", ""task_id"": 502537, ""Facility_State"": ""TX"", ""skip"": 0, ""Facility_Name"": ""US ECOLOGY TEXAS"", ""area"": [{""area"": 113246.93649175981, ""id"": ""OpenLayers_Feature_Vector_17801"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-97.66383262172906,27.729679781253395],[-97.66372533336546,27.72810332456554],[-97.66047449603707,27.72694470933103],[-97.66037793651344,27.73161708234073],[-97.66225548282218,27.73118973947288],[-97.66215892329855,27.72971776787967],[-97.66383262172906,27.729679781253395]]]}""}], ""Days_Since_Last_Inspection"": ""506"", ""certain"": -1, ""Facility_Street"": ""3277 COUNTY ROAD 69"", ""multiple"": 0}",1402,502537,None,None,74.73.244.234,506,US ECOLOGY TEXAS,TX,3277 COUNTY ROAD 69,ObjectID(52605257cdc3fd11fee77490),"[{u'area': 113246.93649175981, u'id': u'OpenLayers_Feature_Vector_17801', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-97.66383262172906,27.729679781253395],[-97.66372533336546,27.72810332456554],[-97.66047449603707,27.72694470933103],[-97.66037793651344,27.73161708234073],[-97.66225548282218,27.73118973947288],[-97.66215892329855,27.72971776787967],[-97.66383262172906,27.729679781253395]]]}'}]",-1,0,0,502537
None,2015-08-10T13:10:10.693478,2015-08-10T13:10:10.693498,2215488,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77491)"", ""task_id"": 502538, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""US VA MEDICAL CENTER NEW ORLEANS"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""1601 PERDIDO STREET"", ""multiple"": 0}",1402,502538,None,None,74.73.244.234,never,US VA MEDICAL CENTER NEW ORLEANS,LA,1601 PERDIDO STREET,ObjectID(52605257cdc3fd11fee77491),0,-1,0,1,502538
None,2015-08-10T13:10:33.560771,2015-08-10T13:10:33.560786,2215489,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77492)"", ""task_id"": 502539, ""Facility_State"": ""NM"", ""skip"": 0, ""Facility_Name"": ""USDOE WASTE ISOLATION PILOT PLANT"", ""area"": [{""area"": 213971.22145655795, ""id"": ""OpenLayers_Feature_Vector_18143"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-103.79793259000985,32.37752476200312],[-103.79158111905843,32.37747039652521],[-103.79168840742201,32.37370097697449],[-103.79694553708468,32.37364660919618],[-103.79685970640101,32.37486081512044],[-103.79542204236857,32.374951426848995],[-103.79542204236857,32.3760387605019],[-103.79625889157933,32.37598439412998],[-103.79653784131925,32.375803172654265],[-103.79797550535169,32.3757306839616],[-103.79793259000985,32.37752476200312]]]}""}], ""Days_Since_Last_Inspection"": ""269"", ""certain"": -1, ""Facility_Street"": ""34 LOUIS WHITLOCK DRIVE"", ""multiple"": 0}",1402,502539,None,None,74.73.244.234,269,USDOE WASTE ISOLATION PILOT PLANT,NM,34 LOUIS WHITLOCK DRIVE,ObjectID(52605257cdc3fd11fee77492),"[{u'area': 213971.22145655795, u'id': u'OpenLayers_Feature_Vector_18143', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-103.79793259000985,32.37752476200312],[-103.79158111905843,32.37747039652521],[-103.79168840742201,32.37370097697449],[-103.79694553708468,32.37364660919618],[-103.79685970640101,32.37486081512044],[-103.79542204236857,32.374951426848995],[-103.79542204236857,32.3760387605019],[-103.79625889157933,32.37598439412998],[-103.79653784131925,32.375803172654265],[-103.79797550535169,32.3757306839616],[-103.79793259000985,32.37752476200312]]]}'}]",-1,0,0,502539
None,2015-08-10T13:10:41.426718,2015-08-10T13:10:41.426754,2215490,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77493)"", ""task_id"": 502540, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""VALERO REFINING CORPUS CHRISTI REFINERY"", ""area"": 0, ""Days_Since_Last_Inspection"": ""479"", ""certain"": -1, ""Facility_Street"": ""1300 CANTWELL LN"", ""multiple"": 0}",1402,502540,None,None,74.73.244.234,479,VALERO REFINING CORPUS CHRISTI REFINERY,TX,1300 CANTWELL LN,ObjectID(52605257cdc3fd11fee77493),0,-1,0,1,502540
None,2015-08-10T13:10:54.491170,2015-08-10T13:10:54.491191,2215491,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77494)"", ""task_id"": 502541, ""Facility_State"": ""TX"", ""skip"": 0, ""Facility_Name"": ""VEOLIA ES TECHNICAL SOLUTIONS"", ""area"": [{""area"": 1362318.7160019956, ""id"": ""OpenLayers_Feature_Vector_18495"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-94.10590172497665,29.853980341315488],[-94.10594464032748,29.84984879775577],[-94.08204079358502,29.84996046334325],[-94.08839226452744,29.857516211271857],[-94.10590172497665,29.853980341315488]]]}""}], ""Days_Since_Last_Inspection"": ""88"", ""certain"": -1, ""Facility_Street"": ""7665 HWY 73"", ""multiple"": 0}",1402,502541,None,None,74.73.244.234,88,VEOLIA ES TECHNICAL SOLUTIONS,TX,7665 HWY 73,ObjectID(52605257cdc3fd11fee77494),"[{u'area': 1362318.7160019956, u'id': u'OpenLayers_Feature_Vector_18495', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-94.10590172497665,29.853980341315488],[-94.10594464032748,29.84984879775577],[-94.08204079358502,29.84996046334325],[-94.08839226452744,29.857516211271857],[-94.10590172497665,29.853980341315488]]]}'}]",-1,0,0,502541
None,2015-08-10T13:11:00.961287,2015-08-10T13:11:00.961306,2215492,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77495)"", ""task_id"": 502542, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""VEOLIA ES TECHNICAL SOLUTIONS LLC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""848"", ""certain"": -1, ""Facility_Street"": ""1800 S HIGHWAY 146"", ""multiple"": 0}",1402,502542,None,None,74.73.244.234,848,VEOLIA ES TECHNICAL SOLUTIONS LLC,TX,1800 S HIGHWAY 146,ObjectID(52605257cdc3fd11fee77495),0,-1,0,1,502542
None,2015-08-10T13:11:03.387062,2015-08-10T13:11:03.387093,2215493,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77496)"", ""task_id"": 502543, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""VEOLIA ES TECHNICAL SOLUTIONS LLC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""7665 N OF HIGHWAY 73"", ""multiple"": 0}",1402,502543,None,None,74.73.244.234,never,VEOLIA ES TECHNICAL SOLUTIONS LLC,TX,7665 N OF HIGHWAY 73,ObjectID(52605257cdc3fd11fee77496),0,-1,0,1,502543
None,2015-08-10T13:11:10.212913,2015-08-10T13:11:10.212935,2215494,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77497)"", ""task_id"": 502544, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""VILLE PLATTE MEDICAL CTR INC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""800 E MAIN ST"", ""multiple"": 0}",1402,502544,None,None,74.73.244.234,never,VILLE PLATTE MEDICAL CTR INC,LA,800 E MAIN ST,ObjectID(52605257cdc3fd11fee77497),0,-1,0,1,502544
None,2015-08-10T13:11:12.418724,2015-08-10T13:11:12.418748,2215495,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77498)"", ""task_id"": 502545, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""VOPAK LOGISTICS SERVICES USA INC - DEER"", ""area"": 0, ""Days_Since_Last_Inspection"": ""86"", ""certain"": -1, ""Facility_Street"": ""2759 BATTLEGROUND ROAD"", ""multiple"": 0}",1402,502545,None,None,74.73.244.234,86,VOPAK LOGISTICS SERVICES USA INC - DEER,TX,2759 BATTLEGROUND ROAD,ObjectID(52605257cdc3fd11fee77498),0,-1,0,1,502545
None,2015-08-10T13:11:18.318360,2015-08-10T13:11:18.318384,2215496,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77499)"", ""task_id"": 502546, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""VOPAK TERMINAL DEER PARK"", ""area"": 0, ""Days_Since_Last_Inspection"": ""1095"", ""certain"": -1, ""Facility_Street"": ""2759 INDEPENDENCE PKWY S STE C"", ""multiple"": 0}",1402,502546,None,None,74.73.244.234,1095,VOPAK TERMINAL DEER PARK,TX,2759 INDEPENDENCE PKWY S STE C,ObjectID(52605257cdc3fd11fee77499),0,-1,0,1,502546
None,2015-08-10T13:11:25.860372,2015-08-10T13:11:25.860390,2215497,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7749a)"", ""task_id"": 502547, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""W A PARISH ELECTRIC GENERATING STATION"", ""area"": 0, ""Days_Since_Last_Inspection"": ""115"", ""certain"": -1, ""Facility_Street"": ""2500 Y U JONES RD"", ""multiple"": 0}",1402,502547,None,None,74.73.244.234,115,W A PARISH ELECTRIC GENERATING STATION,TX,2500 Y U JONES RD,ObjectID(52605257cdc3fd11fee7749a),0,-1,0,1,502547
None,2015-08-10T13:12:04.915632,2015-08-10T13:12:04.915650,2215498,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7749b)"", ""task_id"": 502548, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""WASTE CONTROL SPECIALISTS LLC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""107"", ""certain"": -1, ""Facility_Street"": ""9998 W STATE HIGHWAY 176"", ""multiple"": 0}",1402,502548,None,None,74.73.244.234,107,WASTE CONTROL SPECIALISTS LLC,TX,9998 W STATE HIGHWAY 176,ObjectID(52605257cdc3fd11fee7749b),0,-1,0,1,502548
None,2015-08-10T13:12:07.370849,2015-08-10T13:12:07.370868,2215499,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7749c)"", ""task_id"": 502549, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""WASTE CONTROL SPECIALISTS LLC - ANDREWS"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""9998 W STATE HIGHWAY 176"", ""multiple"": 0}",1402,502549,None,None,74.73.244.234,never,WASTE CONTROL SPECIALISTS LLC - ANDREWS,TX,9998 W STATE HIGHWAY 176,ObjectID(52605257cdc3fd11fee7749c),0,-1,0,1,502549
None,2015-08-10T13:12:13.629951,2015-08-10T13:12:13.629967,2215500,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7749d)"", ""task_id"": 502550, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""WASTE MANAGEMENT OF FORT WORTH"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""1121 RIVERSIDE DR"", ""multiple"": 0}",1402,502550,None,None,74.73.244.234,never,WASTE MANAGEMENT OF FORT WORTH,TX,1121 RIVERSIDE DR,ObjectID(52605257cdc3fd11fee7749d),0,-1,0,1,502550
None,2015-08-10T13:12:15.996299,2015-08-10T13:12:15.996316,2215501,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7749e)"", ""task_id"": 502551, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""WASTE MANAGEMENT OF LA BIENVILLE"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""HWY 80 1.5 M W HWY 151"", ""multiple"": 0}",1402,502551,None,None,74.73.244.234,never,WASTE MANAGEMENT OF LA BIENVILLE,LA,HWY 80 1.5 M W HWY 151,ObjectID(52605257cdc3fd11fee7749e),0,-1,0,1,502551
None,2015-08-10T13:12:21.865582,2015-08-10T13:12:21.865599,2215502,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7749f)"", ""task_id"": 502552, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""WASTE MANAGEMENT OF ST LANDRY"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""2804 W POWERS RD"", ""multiple"": 0}",1402,502552,None,None,74.73.244.234,never,WASTE MANAGEMENT OF ST LANDRY,LA,2804 W POWERS RD,ObjectID(52605257cdc3fd11fee7749f),0,-1,0,1,502552
None,2015-08-10T13:13:03.990217,2015-08-10T13:13:03.990234,2215503,"{""X_id"": ""ObjectID(52605257cdc3fd11fee774a0)"", ""task_id"": 502553, ""Facility_State"": ""TX"", ""skip"": 0, ""Facility_Name"": ""WASTE MANAGEMENT OF TEXAS INC"", ""area"": [{""area"": 1331230.8024236048, ""id"": ""OpenLayers_Feature_Vector_20322"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-96.96633456090878,33.026891505257325],[-96.9522583279953,33.01343363564865],[-96.9514000211136,33.015664761432056],[-96.9506275449156,33.018183706562816],[-96.94985506872659,33.01919126446522],[-96.94702265600354,33.0183996127969],[-96.9463360104982,33.019047328326785],[-96.94496271947851,33.021278312061874],[-96.94547770360754,33.023077451367996],[-96.94522021154752,33.026027960339576],[-96.94762347082522,33.02422888125418],[-96.95182917455894,33.0243008451224],[-96.95697901586699,33.02595599788144],[-96.95955393652103,33.025596184707965],[-96.96135638097707,33.02725131314291],[-96.96633456090878,33.026891505257325]]]}""}, {""area"": 1256422.7366677895, ""id"": ""OpenLayers_Feature_Vector_20385"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-96.957236507927,33.03610212458125],[-96.95680735449068,33.027611119559594],[-96.95208666661895,33.026027960339576],[-96.94547770360754,33.026531695903635],[-96.94427607397317,33.02941012960805],[-96.9447910581022,33.0364618948609],[-96.957236507927,33.03610212458125]]]}""}], ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""1601 WASTE MANAGEMENT BLVD"", ""multiple"": 0}",1402,502553,None,None,74.73.244.234,never,WASTE MANAGEMENT OF TEXAS INC,TX,1601 WASTE MANAGEMENT BLVD,ObjectID(52605257cdc3fd11fee774a0),"[{u'area': 1331230.8024236048, u'id': u'OpenLayers_Feature_Vector_20322', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-96.96633456090878,33.026891505257325],[-96.9522583279953,33.01343363564865],[-96.9514000211136,33.015664761432056],[-96.9506275449156,33.018183706562816],[-96.94985506872659,33.01919126446522],[-96.94702265600354,33.0183996127969],[-96.9463360104982,33.019047328326785],[-96.94496271947851,33.021278312061874],[-96.94547770360754,33.023077451367996],[-96.94522021154752,33.026027960339576],[-96.94762347082522,33.02422888125418],[-96.95182917455894,33.0243008451224],[-96.95697901586699,33.02595599788144],[-96.95955393652103,33.025596184707965],[-96.96135638097707,33.02725131314291],[-96.96633456090878,33.026891505257325]]]}'}, {u'area': 1256422.7366677895, u'id': u'OpenLayers_Feature_Vector_20385', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-96.957236507927,33.03610212458125],[-96.95680735449068,33.027611119559594],[-96.95208666661895,33.026027960339576],[-96.94547770360754,33.026531695903635],[-96.94427607397317,33.02941012960805],[-96.9447910581022,33.0364618948609],[-96.957236507927,33.03610212458125]]]}'}]",-1,0,0,502553
None,2015-08-10T13:13:14.216778,2015-08-10T13:13:14.216800,2215504,"{""X_id"": ""ObjectID(52605257cdc3fd11fee774a1)"", ""task_id"": 502554, ""Facility_State"": ""OK"", ""skip"": ""1"", ""Facility_Name"": ""WASTE MANAGEMENT QUARRY RDF"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""4041 N 141ST E AVE"", ""multiple"": 0}",1402,502554,None,None,74.73.244.234,never,WASTE MANAGEMENT QUARRY RDF,OK,4041 N 141ST E AVE,ObjectID(52605257cdc3fd11fee774a1),0,-1,0,1,502554
None,2015-08-10T13:13:20.229673,2015-08-10T13:13:20.229698,2215505,"{""X_id"": ""ObjectID(52605257cdc3fd11fee774a2)"", ""task_id"": 502555, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""WASTE MGMT & ACADIANA"", ""area"": 0, ""Days_Since_Last_Inspection"": ""6689"", ""certain"": -1, ""Facility_Street"": ""111 WILFRED RD"", ""multiple"": 0}",1402,502555,None,None,74.73.244.234,6689,WASTE MGMT & ACADIANA,LA,111 WILFRED RD,ObjectID(52605257cdc3fd11fee774a2),0,-1,0,1,502555
None,2015-08-10T13:13:36.594093,2015-08-10T13:13:36.594112,2215506,"{""X_id"": ""ObjectID(52605257cdc3fd11fee774a3)"", ""task_id"": 502556, ""Facility_State"": ""LA"", ""skip"": 0, ""Facility_Name"": ""WASTE MGMT INC OF NORTHEAST LA"", ""area"": [{""area"": 958930.5210083377, ""id"": ""OpenLayers_Feature_Vector_20872"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-92.0042825131171,32.481326270020226],[-92.00419668243343,32.47473727441909],[-91.99080709502527,32.47394076974975],[-91.99085001037608,32.481036653974144],[-92.0042825131171,32.481326270020226]]]}""}], ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""284 WAGON WHEEL RD"", ""multiple"": 0}",1402,502556,None,None,74.73.244.234,never,WASTE MGMT INC OF NORTHEAST LA,LA,284 WAGON WHEEL RD,ObjectID(52605257cdc3fd11fee774a3),"[{u'area': 958930.5210083377, u'id': u'OpenLayers_Feature_Vector_20872', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-92.0042825131171,32.481326270020226],[-92.00419668243343,32.47473727441909],[-91.99080709502527,32.47394076974975],[-91.99085001037608,32.481036653974144],[-92.0042825131171,32.481326270020226]]]}'}]",-1,0,0,502556
